"Step","ResNet-18_cifar10_lion_1024 - train/loss","ResNet-18_cifar10_lion_1024 - train/loss__MIN","ResNet-18_cifar10_lion_1024 - train/loss__MAX","ResNet-18_cifar10_adafactor_1024 - train/loss","ResNet-18_cifar10_adafactor_1024 - train/loss__MIN","ResNet-18_cifar10_adafactor_1024 - train/loss__MAX","ResNet-18_cifar10_adamw_1024 - train/loss","ResNet-18_cifar10_adamw_1024 - train/loss__MIN","ResNet-18_cifar10_adamw_1024 - train/loss__MAX","ResNet-18_cifar10_adam-mini_1024 - train/loss","ResNet-18_cifar10_adam-mini_1024 - train/loss__MIN","ResNet-18_cifar10_adam-mini_1024 - train/loss__MAX","ResNet-18_cifar10_sgd_1024 - train/loss","ResNet-18_cifar10_sgd_1024 - train/loss__MIN","ResNet-18_cifar10_sgd_1024 - train/loss__MAX","ResNet-18_cifar10_adam_1024 - train/loss","ResNet-18_cifar10_adam_1024 - train/loss__MIN","ResNet-18_cifar10_adam_1024 - train/loss__MAX"
"10","0.45462441883087157","0.45462441883087157","0.45462441883087157","0.4719875680923462","0.4719875680923462","0.4719875680923462","0.5089039432525635","0.5089039432525635","0.5089039432525635","0.5367568490982055","0.5367568490982055","0.5367568490982055","0.5823696928024292","0.5823696928024292","0.5823696928024292","0.5191921647071839","0.5191921647071839","0.5191921647071839"
"11","0.4113688976287842","0.4113688976287842","0.4113688976287842","0.44136566066741945","0.44136566066741945","0.44136566066741945","0.48170904569625855","0.48170904569625855","0.48170904569625855","0.48757919893264773","0.48757919893264773","0.48757919893264773","0.531546986579895","0.531546986579895","0.531546986579895","0.46931276531219485","0.46931276531219485","0.46931276531219485"
"12","0.3728696180343628","0.3728696180343628","0.3728696180343628","0.40707718076705934","0.40707718076705934","0.40707718076705934","0.4239106403827667","0.4239106403827667","0.4239106403827667","0.47370465688705443","0.47370465688705443","0.47370465688705443","0.4983345739364624","0.4983345739364624","0.4983345739364624","0.4344989972114563","0.4344989972114563","0.4344989972114563"
"13","0.3440436056613922","0.3440436056613922","0.3440436056613922","0.37382147197723387","0.37382147197723387","0.37382147197723387","0.3930763671875","0.3930763671875","0.3930763671875","0.42189414882659915","0.42189414882659915","0.42189414882659915","0.4423331346988678","0.4423331346988678","0.4423331346988678","0.42345641474723816","0.42345641474723816","0.42345641474723816"
"14","0.3102753746032715","0.3102753746032715","0.3102753746032715","0.3529736297607422","0.3529736297607422","0.3529736297607422","0.39372072019577026","0.39372072019577026","0.39372072019577026","0.4189491958618164","0.4189491958618164","0.4189491958618164","0.43136651973724366","0.43136651973724366","0.43136651973724366","0.3999262649059296","0.3999262649059296","0.3999262649059296"
"15","0.2773064884662628","0.2773064884662628","0.2773064884662628","0.3239871311664581","0.3239871311664581","0.3239871311664581","0.3850255383491516","0.3850255383491516","0.3850255383491516","0.3660321206092835","0.3660321206092835","0.3660321206092835","0.4037502664089203","0.4037502664089203","0.4037502664089203","0.36760601077079774","0.36760601077079774","0.36760601077079774"
"16","0.254638298368454","0.254638298368454","0.254638298368454","0.30654600262641907","0.30654600262641907","0.30654600262641907","0.34622992849349976","0.34622992849349976","0.34622992849349976","0.35297994203567506","0.35297994203567506","0.35297994203567506","0.39202018051147464","0.39202018051147464","0.39202018051147464","0.3459868128299713","0.3459868128299713","0.3459868128299713"
"17","0.22584240436553954","0.22584240436553954","0.22584240436553954","0.2877102997303009","0.2877102997303009","0.2877102997303009","0.3204054126739502","0.3204054126739502","0.3204054126739502","0.34110765562057493","0.34110765562057493","0.34110765562057493","0.3671839111328125","0.3671839111328125","0.3671839111328125","0.329833322763443","0.329833322763443","0.329833322763443"
"18","0.2107731207370758","0.2107731207370758","0.2107731207370758","0.2622412776947021","0.2622412776947021","0.2622412776947021","0.3281704197883606","0.3281704197883606","0.3281704197883606","0.34676997451782227","0.34676997451782227","0.34676997451782227","0.3375041195869446","0.3375041195869446","0.3375041195869446","0.305655156993866","0.305655156993866","0.305655156993866"
"19","0.18618789122104645","0.18618789122104645","0.18618789122104645","0.24057359781265258","0.24057359781265258","0.24057359781265258","0.2767514784812927","0.2767514784812927","0.2767514784812927","0.2977991873264313","0.2977991873264313","0.2977991873264313","0.3334917758464813","0.3334917758464813","0.3334917758464813","0.28528627412319185","0.28528627412319185","0.28528627412319185"
"20","0.17818326444625854","0.17818326444625854","0.17818326444625854","0.22302271952629088","0.22302271952629088","0.22302271952629088","0.2783717772483826","0.2783717772483826","0.2783717772483826","0.27562765803337097","0.27562765803337097","0.27562765803337097","0.30354882092475893","0.30354882092475893","0.30354882092475893","0.2816479250907898","0.2816479250907898","0.2816479250907898"
"21","0.16688353090286254","0.16688353090286254","0.16688353090286254","0.21300598764419557","0.21300598764419557","0.21300598764419557","0.28110309805870054","0.28110309805870054","0.28110309805870054","0.2706932569026947","0.2706932569026947","0.2706932569026947","0.28893228335380555","0.28893228335380555","0.28893228335380555","0.25079788541793824","0.25079788541793824","0.25079788541793824"
"22","0.15716919441223146","0.15716919441223146","0.15716919441223146","0.20656167922019958","0.20656167922019958","0.20656167922019958","0.25000128455162046","0.25000128455162046","0.25000128455162046","0.277710321187973","0.277710321187973","0.277710321187973","0.31040839738845827","0.31040839738845827","0.31040839738845827","0.25788187193870543","0.25788187193870543","0.25788187193870543"
"23","0.15134080406427383","0.15134080406427383","0.15134080406427383","0.18348450005054473","0.18348450005054473","0.18348450005054473","0.2404905870437622","0.2404905870437622","0.2404905870437622","0.2442812349319458","0.2442812349319458","0.2442812349319458","0.26927602310180665","0.26927602310180665","0.26927602310180665","0.2774612223148346","0.2774612223148346","0.2774612223148346"
"24","0.1395094975948334","0.1395094975948334","0.1395094975948334","0.18232229404449463","0.18232229404449463","0.18232229404449463","0.24204337224960326","0.24204337224960326","0.24204337224960326","0.24661362915039062","0.24661362915039062","0.24661362915039062","0.28287944293022155","0.28287944293022155","0.28287944293022155","0.23262460207939148","0.23262460207939148","0.23262460207939148"
"25","0.13394127109050752","0.13394127109050752","0.13394127109050752","0.16589577684402465","0.16589577684402465","0.16589577684402465","0.23973376994132994","0.23973376994132994","0.23973376994132994","0.2444080482006073","0.2444080482006073","0.2444080482006073","0.2591870053052902","0.2591870053052902","0.2591870053052902","0.23399934945106507","0.23399934945106507","0.23399934945106507"
"26","0.12429094190597534","0.12429094190597534","0.12429094190597534","0.1601516315937042","0.1601516315937042","0.1601516315937042","0.199202805519104","0.199202805519104","0.199202805519104","0.2600717371940613","0.2600717371940613","0.2600717371940613","0.22242242822647096","0.22242242822647096","0.22242242822647096","0.2617223100185394","0.2617223100185394","0.2617223100185394"
"27","0.11882396379709244","0.11882396379709244","0.11882396379709244","0.16115984451770782","0.16115984451770782","0.16115984451770782","0.20106585206985472","0.20106585206985472","0.20106585206985472","0.24890580263137818","0.24890580263137818","0.24890580263137818","0.22114183826446535","0.22114183826446535","0.22114183826446535","0.20199153990745544","0.20199153990745544","0.20199153990745544"
"28","0.11367099809646607","0.11367099809646607","0.11367099809646607","0.14516168279647826","0.14516168279647826","0.14516168279647826","0.19657330131530762","0.19657330131530762","0.19657330131530762","0.2037552832365036","0.2037552832365036","0.2037552832365036","0.2157646795272827","0.2157646795272827","0.2157646795272827","0.19505046122074127","0.19505046122074127","0.19505046122074127"
"29","0.11114166536331177","0.11114166536331177","0.11114166536331177","0.14183502699136735","0.14183502699136735","0.14183502699136735","0.17081837115287782","0.17081837115287782","0.17081837115287782","0.18405480852127076","0.18405480852127076","0.18405480852127076","0.21689001026153565","0.21689001026153565","0.21689001026153565","0.16646862325668335","0.16646862325668335","0.16646862325668335"
"30","0.10930634863376618","0.10930634863376618","0.10930634863376618","0.13255337905883788","0.13255337905883788","0.13255337905883788","0.16155376329421997","0.16155376329421997","0.16155376329421997","0.1680314929485321","0.1680314929485321","0.1680314929485321","0.2094356008052826","0.2094356008052826","0.2094356008052826","0.1721405303478241","0.1721405303478241","0.1721405303478241"
"31","0.10413878607749939","0.10413878607749939","0.10413878607749939","0.12526676596403122","0.12526676596403122","0.12526676596403122","0.16868846724033357","0.16868846724033357","0.16868846724033357","0.1630752652645111","0.1630752652645111","0.1630752652645111","0.20391440153121948","0.20391440153121948","0.20391440153121948","0.16795513534545897","0.16795513534545897","0.16795513534545897"
"32","0.09778519130945205","0.09778519130945205","0.09778519130945205","0.11645476131439209","0.11645476131439209","0.11645476131439209","0.15537451643943787","0.15537451643943787","0.15537451643943787","0.1763480763435364","0.1763480763435364","0.1763480763435364","0.20304618854522705","0.20304618854522705","0.20304618854522705","0.15569378290176392","0.15569378290176392","0.15569378290176392"
"33","0.09431844001710415","0.09431844001710415","0.09431844001710415","0.10656998349428178","0.10656998349428178","0.10656998349428178","0.1583538379073143","0.1583538379073143","0.1583538379073143","0.14925339391231537","0.14925339391231537","0.14925339391231537","0.16835029624700545","0.16835029624700545","0.16835029624700545","0.13767910187244414","0.13767910187244414","0.13767910187244414"
"34","0.0790597940325737","0.0790597940325737","0.0790597940325737","0.09653013989925384","0.09653013989925384","0.09653013989925384","0.14192803750038147","0.14192803750038147","0.14192803750038147","0.15935246124267577","0.15935246124267577","0.15935246124267577","0.15477699184417726","0.15477699184417726","0.15477699184417726","0.1375541138410568","0.1375541138410568","0.1375541138410568"
"35","0.07322650212049485","0.07322650212049485","0.07322650212049485","0.09794125914573669","0.09794125914573669","0.09794125914573669","0.1611414889574051","0.1611414889574051","0.1611414889574051","0.13510582647323607","0.13510582647323607","0.13510582647323607","0.13733846349716186","0.13733846349716186","0.13733846349716186","0.14309739581346512","0.14309739581346512","0.14309739581346512"
"36","0.07636630989313126","0.07636630989313126","0.07636630989313126","0.10530376331806184","0.10530376331806184","0.10530376331806184","0.13092822403907775","0.13092822403907775","0.13092822403907775","0.1425551483988762","0.1425551483988762","0.1425551483988762","0.19807941942214966","0.19807941942214966","0.19807941942214966","0.11496321201324462","0.11496321201324462","0.11496321201324462"
"37","0.06934948132038117","0.06934948132038117","0.06934948132038117","0.08834969811439514","0.08834969811439514","0.08834969811439514","0.11728252756595611","0.11728252756595611","0.11728252756595611","0.12191795287132264","0.12191795287132264","0.12191795287132264","0.18255954158306123","0.18255954158306123","0.18255954158306123","0.10055197876691818","0.10055197876691818","0.10055197876691818"
"38","0.06472917197942733","0.06472917197942733","0.06472917197942733","0.087583361017704","0.087583361017704","0.087583361017704","0.1191945059299469","0.1191945059299469","0.1191945059299469","0.1032790786743164","0.1032790786743164","0.1032790786743164","0.14316290771961213","0.14316290771961213","0.14316290771961213","0.13361723470687867","0.13361723470687867","0.13361723470687867"
"39","0.0597754735827446","0.0597754735827446","0.0597754735827446","","","","0.13749254422187804","0.13749254422187804","0.13749254422187804","0.12577315421104432","0.12577315421104432","0.12577315421104432","0.11737299044132232","0.11737299044132232","0.11737299044132232","0.12907674611806869","0.12907674611806869","0.12907674611806869"
"40","","","","","","","0.14798759138584136","0.14798759138584136","0.14798759138584136","0.11506649005413055","0.11506649005413055","0.11506649005413055","0.136512265086174","0.136512265086174","0.136512265086174","0.12720584223270417","0.12720584223270417","0.12720584223270417"
"41","","","","","","","0.10886221261024476","0.10886221261024476","0.10886221261024476","0.10106972107887269","0.10106972107887269","0.10106972107887269","0.12204037721157074","0.12204037721157074","0.12204037721157074","0.10774167000353337","0.10774167000353337","0.10774167000353337"
"42","","","","","","","0.12414100980758667","0.12414100980758667","0.12414100980758667","0.11986315507888794","0.11986315507888794","0.11986315507888794","0.1313110186934471","0.1313110186934471","0.1313110186934471","0.08019413361549377","0.08019413361549377","0.08019413361549377"
"43","","","","","","","0.1037273179769516","0.1037273179769516","0.1037273179769516","0.16936012399196626","0.16936012399196626","0.16936012399196626","0.11332964546084404","0.11332964546084404","0.11332964546084404","","",""
"44","","","","","","","0.0770082678258419","0.0770082678258419","0.0770082678258419","0.10443280177116394","0.10443280177116394","0.10443280177116394","0.10114221968650818","0.10114221968650818","0.10114221968650818","","",""
"45","","","","","","","0.07784733699560166","0.07784733699560166","0.07784733699560166","0.09568434970378875","0.09568434970378875","0.09568434970378875","0.10617106189727783","0.10617106189727783","0.10617106189727783","","",""
"46","","","","","","","0.06235735859274864","0.06235735859274864","0.06235735859274864","0.11390148515701294","0.11390148515701294","0.11390148515701294","0.09084469541311264","0.09084469541311264","0.09084469541311264","","",""
"47","","","","","","","0.061216195642948154","0.061216195642948154","0.061216195642948154","0.11369384124279022","0.11369384124279022","0.11369384124279022","0.10050672829151154","0.10050672829151154","0.10050672829151154","","",""
"48","","","","","","","0.09255989664793014","0.09255989664793014","0.09255989664793014","0.10138021284341812","0.10138021284341812","0.10138021284341812","0.12366382279396057","0.12366382279396057","0.12366382279396057","","",""
"49","","","","","","","0.09148910315036773","0.09148910315036773","0.09148910315036773","0.07540440269112587","0.07540440269112587","0.07540440269112587","0.08811957067251205","0.08811957067251205","0.08811957067251205","","",""
"50","","","","","","","0.07328893971443176","0.07328893971443176","0.07328893971443176","0.07577287878990173","0.07577287878990173","0.07577287878990173","0.0759738618850708","0.0759738618850708","0.0759738618850708","","",""
"51","","","","","","","0.13435991892814636","0.13435991892814636","0.13435991892814636","0.0753511001110077","0.0753511001110077","0.0753511001110077","0.07095116677284241","0.07095116677284241","0.07095116677284241","","",""
"52","","","","","","","0.09641056884527206","0.09641056884527206","0.09641056884527206","0.06349804937839508","0.06349804937839508","0.06349804937839508","0.14468674755096436","0.14468674755096436","0.14468674755096436","","",""
"53","","","","","","","0.06113669076412916","0.06113669076412916","0.06113669076412916","0.10024516435861587","0.10024516435861587","0.10024516435861587","0.10112117836475372","0.10112117836475372","0.10112117836475372","","",""
"54","","","","","","","0.041773970861732956","0.041773970861732956","0.041773970861732956","0.07416947836875916","0.07416947836875916","0.07416947836875916","","","","","",""
"55","","","","","","","0.03469221264719963","0.03469221264719963","0.03469221264719963","","","","","","","","",""
"56","","","","","","","0.0443284288764","0.0443284288764","0.0443284288764","","","","","","","","",""
"57","","","","","","","0.06654106998443604","0.06654106998443604","0.06654106998443604","","","","","","","","",""
"58","","","","","","","0.08709347766637802","0.08709347766637802","0.08709347766637802","","","","","","","","",""
