"Step","ViT-Tiny_cifar10_lion_1024 - time_total/seconds","ViT-Tiny_cifar10_lion_1024 - time_total/seconds__MIN","ViT-Tiny_cifar10_lion_1024 - time_total/seconds__MAX","ViT-Tiny_cifar10_adafactor_1024 - time_total/seconds","ViT-Tiny_cifar10_adafactor_1024 - time_total/seconds__MIN","ViT-Tiny_cifar10_adafactor_1024 - time_total/seconds__MAX","ViT-Tiny_cifar10_adamw_1024 - time_total/seconds","ViT-Tiny_cifar10_adamw_1024 - time_total/seconds__MIN","ViT-Tiny_cifar10_adamw_1024 - time_total/seconds__MAX","ViT-Tiny_cifar10_adam-mini_1024 - time_total/seconds","ViT-Tiny_cifar10_adam-mini_1024 - time_total/seconds__MIN","ViT-Tiny_cifar10_adam-mini_1024 - time_total/seconds__MAX","ViT-Tiny_cifar10_sgd_1024 - time_total/seconds","ViT-Tiny_cifar10_sgd_1024 - time_total/seconds__MIN","ViT-Tiny_cifar10_sgd_1024 - time_total/seconds__MAX","ViT-Tiny_cifar10_adam_1024 - time_total/seconds","ViT-Tiny_cifar10_adam_1024 - time_total/seconds__MIN","ViT-Tiny_cifar10_adam_1024 - time_total/seconds__MAX"
"86","","","","4.458333253860474","4.458333253860474","4.458333253860474","4.285853385925293","4.285853385925293","4.285853385925293","4.278939962387085","4.278939962387085","4.278939962387085","4.256412744522095","4.256412744522095","4.256412744522095","4.314860582351685","4.314860582351685","4.314860582351685"
"87","","","","4.460464239120483","4.460464239120483","4.460464239120483","4.281634569168091","4.281634569168091","4.281634569168091","4.187075853347778","4.187075853347778","4.187075853347778","4.256840944290161","4.256840944290161","4.256840944290161","4.304624080657959","4.304624080657959","4.304624080657959"
"88","","","","4.4355387687683105","4.4355387687683105","4.4355387687683105","4.205390453338623","4.205390453338623","4.205390453338623","4.181950330734253","4.181950330734253","4.181950330734253","4.259365797042847","4.259365797042847","4.259365797042847","4.315120220184326","4.315120220184326","4.315120220184326"
"89","","","","4.521088123321533","4.521088123321533","4.521088123321533","4.11977481842041","4.11977481842041","4.11977481842041","4.256948947906494","4.256948947906494","4.256948947906494","4.083948612213135","4.083948612213135","4.083948612213135","4.306040287017822","4.306040287017822","4.306040287017822"
"90","","","","4.530557870864868","4.530557870864868","4.530557870864868","4.124933481216431","4.124933481216431","4.124933481216431","4.283026695251465","4.283026695251465","4.283026695251465","4.074226379394531","4.074226379394531","4.074226379394531","4.2385945320129395","4.2385945320129395","4.2385945320129395"
"91","","","","","","","4.138582468032837","4.138582468032837","4.138582468032837","4.2741172313690186","4.2741172313690186","4.2741172313690186","4.164150238037109","4.164150238037109","4.164150238037109","4.1517534255981445","4.1517534255981445","4.1517534255981445"
"92","","","","","","","4.215789079666138","4.215789079666138","4.215789079666138","4.2817981243133545","4.2817981243133545","4.2817981243133545","4.175321102142334","4.175321102142334","4.175321102142334","4.154770374298096","4.154770374298096","4.154770374298096"
"93","","","","","","","4.207286834716797","4.207286834716797","4.207286834716797","","","","4.1673150062561035","4.1673150062561035","4.1673150062561035","4.15169095993042","4.15169095993042","4.15169095993042"
"94","","","","","","","4.217103481292725","4.217103481292725","4.217103481292725","","","","4.178433418273926","4.178433418273926","4.178433418273926","4.2383503913879395","4.2383503913879395","4.2383503913879395"
"95","","","","","","","4.221661329269409","4.221661329269409","4.221661329269409","","","","4.172600984573364","4.172600984573364","4.172600984573364","4.232495546340942","4.232495546340942","4.232495546340942"
"96","","","","","","","4.215404510498047","4.215404510498047","4.215404510498047","","","","4.178323745727539","4.178323745727539","4.178323745727539","","",""
"97","","","","","","","4.2062671184539795","4.2062671184539795","4.2062671184539795","","","","4.180842876434326","4.180842876434326","4.180842876434326","","",""
"98","","","","","","","","","","","","","4.085160970687866","4.085160970687866","4.085160970687866","","",""
"99","","","","","","","","","","","","","4.078465700149536","4.078465700149536","4.078465700149536","","",""
"100","","","","","","","","","","","","","4.17800498008728","4.17800498008728","4.17800498008728","","",""
"101","","","","","","","","","","","","","4.187547206878662","4.187547206878662","4.187547206878662","","",""
"102","","","","","","","","","","","","","4.179400205612183","4.179400205612183","4.179400205612183","","",""
"103","","","","","","","","","","","","","4.177652835845947","4.177652835845947","4.177652835845947","","",""
"104","","","","","","","","","","","","","4.172859191894531","4.172859191894531","4.172859191894531","","",""
"105","","","","","","","","","","","","","4.1788177490234375","4.1788177490234375","4.1788177490234375","","",""
"106","","","","","","","","","","","","","4.15131402015686","4.15131402015686","4.15131402015686","","",""
"107","","","","","","","","","","","","","4.079188108444214","4.079188108444214","4.079188108444214","","",""
"108","","","","","","","","","","","","","4.086109161376953","4.086109161376953","4.086109161376953","","",""
"109","","","","","","","","","","","","","4.181405067443848","4.181405067443848","4.181405067443848","","",""
"110","","","","","","","","","","","","","4.17230224609375","4.17230224609375","4.17230224609375","","",""
"111","","","","","","","","","","","","","4.181513786315918","4.181513786315918","4.181513786315918","","",""
"112","","","","","","","","","","","","","4.184154272079468","4.184154272079468","4.184154272079468","","",""
"113","","","","","","","","","","","","","4.187668085098267","4.187668085098267","4.187668085098267","","",""
"114","","","","","","","","","","","","","4.18016505241394","4.18016505241394","4.18016505241394","","",""
"115","","","","","","","","","","","","","4.103670597076416","4.103670597076416","4.103670597076416","","",""
"116","","","","","","","","","","","","","4.085069894790649","4.085069894790649","4.085069894790649","","",""
"117","","","","","","","","","","","","","4.157686471939087","4.157686471939087","4.157686471939087","","",""
"118","","","","","","","","","","","","","4.17290735244751","4.17290735244751","4.17290735244751","","",""
"119","","","","","","","","","","","","","4.179880142211914","4.179880142211914","4.179880142211914","","",""
"120","","","","","","","","","","","","","4.1766204833984375","4.1766204833984375","4.1766204833984375","","",""
"121","","","","","","","","","","","","","4.170327663421631","4.170327663421631","4.170327663421631","","",""
"122","","","","","","","","","","","","","4.18130087852478","4.18130087852478","4.18130087852478","","",""
"123","","","","","","","","","","","","","4.193207740783691","4.193207740783691","4.193207740783691","","",""
"124","","","","","","","","","","","","","4.1043007373809814","4.1043007373809814","4.1043007373809814","","",""
"125","","","","","","","","","","","","","4.079176425933838","4.079176425933838","4.079176425933838","","",""
"126","","","","","","","","","","","","","4.153035640716553","4.153035640716553","4.153035640716553","","",""
"127","","","","","","","","","","","","","4.190199136734009","4.190199136734009","4.190199136734009","","",""
"128","","","","","","","","","","","","","4.185669898986816","4.185669898986816","4.185669898986816","","",""
"129","","","","","","","","","","","","","4.181323051452637","4.181323051452637","4.181323051452637","","",""
"130","","","","","","","","","","","","","4.187764406204224","4.187764406204224","4.187764406204224","","",""
"131","","","","","","","","","","","","","4.187184810638428","4.187184810638428","4.187184810638428","","",""
"132","","","","","","","","","","","","","4.17745304107666","4.17745304107666","4.17745304107666","","",""
"133","","","","","","","","","","","","","4.1118457317352295","4.1118457317352295","4.1118457317352295","","",""
"134","","","","","","","","","","","","","4.077638864517212","4.077638864517212","4.077638864517212","","",""
"135","","","","","","","","","","","","","4.150749444961548","4.150749444961548","4.150749444961548","","",""
"136","","","","","","","","","","","","","4.1691672801971436","4.1691672801971436","4.1691672801971436","","",""
"137","","","","","","","","","","","","","4.183433532714844","4.183433532714844","4.183433532714844","","",""
"138","","","","","","","","","","","","","4.179825305938721","4.179825305938721","4.179825305938721","","",""
"139","","","","","","","","","","","","","4.174898862838745","4.174898862838745","4.174898862838745","","",""
"140","","","","","","","","","","","","","4.175426959991455","4.175426959991455","4.175426959991455","","",""
"141","","","","","","","","","","","","","4.1736900806427","4.1736900806427","4.1736900806427","","",""
"142","","","","","","","","","","","","","4.1023969650268555","4.1023969650268555","4.1023969650268555","","",""
"143","","","","","","","","","","","","","4.088734865188599","4.088734865188599","4.088734865188599","","",""
"144","","","","","","","","","","","","","4.166260004043579","4.166260004043579","4.166260004043579","","",""
"145","","","","","","","","","","","","","4.179519891738892","4.179519891738892","4.179519891738892","","",""
"146","","","","","","","","","","","","","4.183239936828613","4.183239936828613","4.183239936828613","","",""
"147","","","","","","","","","","","","","4.176943302154541","4.176943302154541","4.176943302154541","","",""
"148","","","","","","","","","","","","","4.18069052696228","4.18069052696228","4.18069052696228","","",""
"149","","","","","","","","","","","","","4.218990802764893","4.218990802764893","4.218990802764893","","",""
"150","","","","","","","","","","","","","4.124569892883301","4.124569892883301","4.124569892883301","","",""
"151","","","","","","","","","","","","","4.086318492889404","4.086318492889404","4.086318492889404","","",""
"152","","","","","","","","","","","","","4.08970046043396","4.08970046043396","4.08970046043396","","",""
"153","","","","","","","","","","","","","4.260180711746216","4.260180711746216","4.260180711746216","","",""
"154","","","","","","","","","","","","","4.251665115356445","4.251665115356445","4.251665115356445","","",""
"155","","","","","","","","","","","","","4.238456726074219","4.238456726074219","4.238456726074219","","",""
"156","","","","","","","","","","","","","4.181237459182739","4.181237459182739","4.181237459182739","","",""
"157","","","","","","","","","","","","","4.176370143890381","4.176370143890381","4.176370143890381","","",""
"158","","","","","","","","","","","","","4.0766847133636475","4.0766847133636475","4.0766847133636475","","",""
"159","","","","","","","","","","","","","4.080271005630493","4.080271005630493","4.080271005630493","","",""
"160","","","","","","","","","","","","","4.17358136177063","4.17358136177063","4.17358136177063","","",""
"161","","","","","","","","","","","","","4.17840313911438","4.17840313911438","4.17840313911438","","",""
"162","","","","","","","","","","","","","4.1906068325042725","4.1906068325042725","4.1906068325042725","","",""
"163","","","","","","","","","","","","","4.178929567337036","4.178929567337036","4.178929567337036","","",""
"164","","","","","","","","","","","","","4.182401180267334","4.182401180267334","4.182401180267334","","",""
"165","","","","","","","","","","","","","4.178905725479126","4.178905725479126","4.178905725479126","","",""
"166","","","","","","","","","","","","","4.178964376449585","4.178964376449585","4.178964376449585","","",""
"167","","","","","","","","","","","","","4.156195878982544","4.156195878982544","4.156195878982544","","",""
"168","","","","","","","","","","","","","4.08399510383606","4.08399510383606","4.08399510383606","","",""
"169","","","","","","","","","","","","","4.088210582733154","4.088210582733154","4.088210582733154","","",""
"170","","","","","","","","","","","","","4.176401853561401","4.176401853561401","4.176401853561401","","",""
"171","","","","","","","","","","","","","4.176112651824951","4.176112651824951","4.176112651824951","","",""
"172","","","","","","","","","","","","","4.184001207351685","4.184001207351685","4.184001207351685","","",""
"173","","","","","","","","","","","","","4.178075551986694","4.178075551986694","4.178075551986694","","",""
"174","","","","","","","","","","","","","4.184414625167847","4.184414625167847","4.184414625167847","","",""
"175","","","","","","","","","","","","","4.179779052734375","4.179779052734375","4.179779052734375","","",""
"176","","","","","","","","","","","","","4.185485601425171","4.185485601425171","4.185485601425171","","",""
"177","","","","","","","","","","","","","4.08531379699707","4.08531379699707","4.08531379699707","","",""
"178","","","","","","","","","","","","","4.083906412124634","4.083906412124634","4.083906412124634","","",""
"179","","","","","","","","","","","","","4.179602384567261","4.179602384567261","4.179602384567261","","",""
"180","","","","","","","","","","","","","4.176544666290283","4.176544666290283","4.176544666290283","","",""
"181","","","","","","","","","","","","","4.180333614349365","4.180333614349365","4.180333614349365","","",""
"182","","","","","","","","","","","","","4.1749067306518555","4.1749067306518555","4.1749067306518555","","",""
"183","","","","","","","","","","","","","4.184102296829224","4.184102296829224","4.184102296829224","","",""
"184","","","","","","","","","","","","","4.184076547622681","4.184076547622681","4.184076547622681","","",""
"185","","","","","","","","","","","","","4.172847747802734","4.172847747802734","4.172847747802734","","",""
"186","","","","","","","","","","","","","4.091912508010864","4.091912508010864","4.091912508010864","","",""
"187","","","","","","","","","","","","","4.087777853012085","4.087777853012085","4.087777853012085","","",""
"188","","","","","","","","","","","","","4.145285367965698","4.145285367965698","4.145285367965698","","",""
"189","","","","","","","","","","","","","4.176787853240967","4.176787853240967","4.176787853240967","","",""
"190","","","","","","","","","","","","","4.178634405136108","4.178634405136108","4.178634405136108","","",""
"191","","","","","","","","","","","","","4.183122158050537","4.183122158050537","4.183122158050537","","",""
"192","","","","","","","","","","","","","4.181194067001343","4.181194067001343","4.181194067001343","","",""
"193","","","","","","","","","","","","","4.179989576339722","4.179989576339722","4.179989576339722","","",""
"194","","","","","","","","","","","","","4.175819158554077","4.175819158554077","4.175819158554077","","",""
"195","","","","","","","","","","","","","4.180555582046509","4.180555582046509","4.180555582046509","","",""
"196","","","","","","","","","","","","","4.0870184898376465","4.0870184898376465","4.0870184898376465","","",""
"197","","","","","","","","","","","","","4.10629677772522","4.10629677772522","4.10629677772522","","",""
"198","","","","","","","","","","","","","4.179985046386719","4.179985046386719","4.179985046386719","","",""
"199","","","","","","","","","","","","","4.188215017318726","4.188215017318726","4.188215017318726","","",""
"200","","","","","","","","","","","","","4.196527719497681","4.196527719497681","4.196527719497681","","",""
"201","","","","","","","","","","","","","4.189895153045654","4.189895153045654","4.189895153045654","","",""
"202","","","","","","","","","","","","","4.183529615402222","4.183529615402222","4.183529615402222","","",""
"203","","","","","","","","","","","","","4.187197208404541","4.187197208404541","4.187197208404541","","",""
"204","","","","","","","","","","","","","4.194624662399292","4.194624662399292","4.194624662399292","","",""
"205","","","","","","","","","","","","","4.191858768463135","4.191858768463135","4.191858768463135","","",""
"206","","","","","","","","","","","","","4.101360321044922","4.101360321044922","4.101360321044922","","",""
"207","","","","","","","","","","","","","4.088754415512085","4.088754415512085","4.088754415512085","","",""
"208","","","","","","","","","","","","","4.192190885543823","4.192190885543823","4.192190885543823","","",""
"209","","","","","","","","","","","","","4.1790406703948975","4.1790406703948975","4.1790406703948975","","",""
"210","","","","","","","","","","","","","4.192107200622559","4.192107200622559","4.192107200622559","","",""
"211","","","","","","","","","","","","","4.176767587661743","4.176767587661743","4.176767587661743","","",""
"212","","","","","","","","","","","","","4.182509422302246","4.182509422302246","4.182509422302246","","",""
"213","","","","","","","","","","","","","4.183676719665527","4.183676719665527","4.183676719665527","","",""
"214","","","","","","","","","","","","","4.179375648498535","4.179375648498535","4.179375648498535","","",""
"215","","","","","","","","","","","","","4.079963207244873","4.079963207244873","4.079963207244873","","",""
"216","","","","","","","","","","","","","4.078471422195435","4.078471422195435","4.078471422195435","","",""
"217","","","","","","","","","","","","","4.254181385040283","4.254181385040283","4.254181385040283","","",""
"218","","","","","","","","","","","","","4.254062652587891","4.254062652587891","4.254062652587891","","",""
"219","","","","","","","","","","","","","4.255573272705078","4.255573272705078","4.255573272705078","","",""
"220","","","","","","","","","","","","","4.265280246734619","4.265280246734619","4.265280246734619","","",""
"221","","","","","","","","","","","","","4.245023250579834","4.245023250579834","4.245023250579834","","",""
"222","","","","","","","","","","","","","4.082608461380005","4.082608461380005","4.082608461380005","","",""
"223","","","","","","","","","","","","","4.094408988952637","4.094408988952637","4.094408988952637","","",""
"224","","","","","","","","","","","","","4.172877788543701","4.172877788543701","4.172877788543701","","",""
"225","","","","","","","","","","","","","4.1892616748809814","4.1892616748809814","4.1892616748809814","","",""
"226","","","","","","","","","","","","","4.178937911987305","4.178937911987305","4.178937911987305","","",""
"227","","","","","","","","","","","","","4.172226190567017","4.172226190567017","4.172226190567017","","",""
"228","","","","","","","","","","","","","4.185258865356445","4.185258865356445","4.185258865356445","","",""
"229","","","","","","","","","","","","","4.182460308074951","4.182460308074951","4.182460308074951","","",""
"230","","","","","","","","","","","","","4.177343368530273","4.177343368530273","4.177343368530273","","",""
"231","","","","","","","","","","","","","4.191934108734131","4.191934108734131","4.191934108734131","","",""
"232","","","","","","","","","","","","","4.079542398452759","4.079542398452759","4.079542398452759","","",""
"233","","","","","","","","","","","","","4.0827624797821045","4.0827624797821045","4.0827624797821045","","",""
"234","","","","","","","","","","","","","4.173370122909546","4.173370122909546","4.173370122909546","","",""
"235","","","","","","","","","","","","","4.190537214279175","4.190537214279175","4.190537214279175","","",""
"236","","","","","","","","","","","","","4.180042743682861","4.180042743682861","4.180042743682861","","",""
"237","","","","","","","","","","","","","4.1761415004730225","4.1761415004730225","4.1761415004730225","","",""
"238","","","","","","","","","","","","","4.183208227157593","4.183208227157593","4.183208227157593","","",""
"239","","","","","","","","","","","","","4.170632362365723","4.170632362365723","4.170632362365723","","",""
"240","","","","","","","","","","","","","4.178096771240234","4.178096771240234","4.178096771240234","","",""
"241","","","","","","","","","","","","","4.0893213748931885","4.0893213748931885","4.0893213748931885","","",""
"242","","","","","","","","","","","","","4.07993745803833","4.07993745803833","4.07993745803833","","",""
"243","","","","","","","","","","","","","4.2006988525390625","4.2006988525390625","4.2006988525390625","","",""
"244","","","","","","","","","","","","","4.198014974594116","4.198014974594116","4.198014974594116","","",""
"245","","","","","","","","","","","","","4.18242335319519","4.18242335319519","4.18242335319519","","",""
"246","","","","","","","","","","","","","4.181789398193359","4.181789398193359","4.181789398193359","","",""
"247","","","","","","","","","","","","","4.175012111663818","4.175012111663818","4.175012111663818","","",""
"248","","","","","","","","","","","","","4.180057764053345","4.180057764053345","4.180057764053345","","",""
"249","","","","","","","","","","","","","4.184878826141357","4.184878826141357","4.184878826141357","","",""
"250","","","","","","","","","","","","","4.16424298286438","4.16424298286438","4.16424298286438","","",""
"251","","","","","","","","","","","","","4.082246541976929","4.082246541976929","4.082246541976929","","",""
"252","","","","","","","","","","","","","4.088693141937256","4.088693141937256","4.088693141937256","","",""
"253","","","","","","","","","","","","","4.18001389503479","4.18001389503479","4.18001389503479","","",""
"254","","","","","","","","","","","","","4.180655002593994","4.180655002593994","4.180655002593994","","",""
"255","","","","","","","","","","","","","4.184841632843018","4.184841632843018","4.184841632843018","","",""
"256","","","","","","","","","","","","","4.187833547592163","4.187833547592163","4.187833547592163","","",""
"257","","","","","","","","","","","","","4.1810150146484375","4.1810150146484375","4.1810150146484375","","",""
"258","","","","","","","","","","","","","4.1813812255859375","4.1813812255859375","4.1813812255859375","","",""
"259","","","","","","","","","","","","","4.174408674240112","4.174408674240112","4.174408674240112","","",""
"260","","","","","","","","","","","","","4.081822395324707","4.081822395324707","4.081822395324707","","",""
"261","","","","","","","","","","","","","4.0881218910217285","4.0881218910217285","4.0881218910217285","","",""
"262","","","","","","","","","","","","","4.139644145965576","4.139644145965576","4.139644145965576","","",""
"263","","","","","","","","","","","","","4.186748504638672","4.186748504638672","4.186748504638672","","",""
"264","","","","","","","","","","","","","4.1749937534332275","4.1749937534332275","4.1749937534332275","","",""
"265","","","","","","","","","","","","","4.181512117385864","4.181512117385864","4.181512117385864","","",""
"266","","","","","","","","","","","","","4.173166990280151","4.173166990280151","4.173166990280151","","",""
"267","","","","","","","","","","","","","4.183657169342041","4.183657169342041","4.183657169342041","","",""
"268","","","","","","","","","","","","","4.183342218399048","4.183342218399048","4.183342218399048","","",""
"269","","","","","","","","","","","","","4.136715412139893","4.136715412139893","4.136715412139893","","",""
"270","","","","","","","","","","","","","4.082987308502197","4.082987308502197","4.082987308502197","","",""
"271","","","","","","","","","","","","","4.1284685134887695","4.1284685134887695","4.1284685134887695","","",""
"272","","","","","","","","","","","","","4.184324026107788","4.184324026107788","4.184324026107788","","",""
"273","","","","","","","","","","","","","4.184041261672974","4.184041261672974","4.184041261672974","","",""
"274","","","","","","","","","","","","","4.1775805950164795","4.1775805950164795","4.1775805950164795","","",""
"275","","","","","","","","","","","","","4.179486274719238","4.179486274719238","4.179486274719238","","",""
"276","","","","","","","","","","","","","4.179644346237183","4.179644346237183","4.179644346237183","","",""
"277","","","","","","","","","","","","","4.1900224685668945","4.1900224685668945","4.1900224685668945","","",""
"278","","","","","","","","","","","","","4.153423547744751","4.153423547744751","4.153423547744751","","",""
"279","","","","","","","","","","","","","4.14206862449646","4.14206862449646","4.14206862449646","","",""
"280","","","","","","","","","","","","","4.085473537445068","4.085473537445068","4.085473537445068","","",""
"281","","","","","","","","","","","","","4.115545749664307","4.115545749664307","4.115545749664307","","",""
"282","","","","","","","","","","","","","4.249337196350098","4.249337196350098","4.249337196350098","","",""
"283","","","","","","","","","","","","","4.266546964645386","4.266546964645386","4.266546964645386","","",""
"284","","","","","","","","","","","","","4.252983331680298","4.252983331680298","4.252983331680298","","",""
"285","","","","","","","","","","","","","4.259368419647217","4.259368419647217","4.259368419647217","","",""
"286","","","","","","","","","","","","","4.211546897888184","4.211546897888184","4.211546897888184","","",""
"287","","","","","","","","","","","","","4.119197845458984","4.119197845458984","4.119197845458984","","",""
"288","","","","","","","","","","","","","4.081953763961792","4.081953763961792","4.081953763961792","","",""
"289","","","","","","","","","","","","","4.17402458190918","4.17402458190918","4.17402458190918","","",""
"290","","","","","","","","","","","","","4.171071767807007","4.171071767807007","4.171071767807007","","",""
"291","","","","","","","","","","","","","4.18351149559021","4.18351149559021","4.18351149559021","","",""
"292","","","","","","","","","","","","","4.178069114685059","4.178069114685059","4.178069114685059","","",""
"293","","","","","","","","","","","","","4.1796159744262695","4.1796159744262695","4.1796159744262695","","",""
"294","","","","","","","","","","","","","4.171298027038574","4.171298027038574","4.171298027038574","","",""
"295","","","","","","","","","","","","","4.1767189502716064","4.1767189502716064","4.1767189502716064","","",""
"296","","","","","","","","","","","","","4.080597162246704","4.080597162246704","4.080597162246704","","",""
"297","","","","","","","","","","","","","4.092379093170166","4.092379093170166","4.092379093170166","","",""
"298","","","","","","","","","","","","","4.1700966358184814","4.1700966358184814","4.1700966358184814","","",""
"299","","","","","","","","","","","","","4.174837112426758","4.174837112426758","4.174837112426758","","",""
